iid,id,gender,wave,pid,match,int_corr,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,field_cd,undergra,race,imprace,income,goal,date,go_out,career,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,attr1_s,sinc1_s,intel1_s,fun1_s,amb1_s,shar1_s,attr3_s,sinc3_s,intel3_s,fun3_s,amb3_s,satis_2,attr7_2,sinc7_2,intel7_2,fun7_2,amb7_2,shar7_2,attr1_2,sinc1_2,intel1_2,fun1_2,amb1_2,shar1_2,attr4_2,sinc4_2,intel4_2,fun4_2,amb4_2,shar4_2,attr2_2,sinc2_2,intel2_2,fun2_2,amb2_2,shar2_2,attr3_2,sinc3_2,intel3_2,fun3_2,amb3_2,attr5_2,sinc5_2,intel5_2,fun5_2,date_3,attr1_3,sinc1_3,intel1_3,fun1_3,amb1_3,shar1_3,attr7_3,sinc7_3,intel7_3,fun7_3,amb7_3,shar7_3,attr4_3,sinc4_3,intel4_3,fun4_3,amb4_3,shar4_3,attr2_3,sinc2_3,intel2_3,fun2_3,amb2_3,shar2_3,attr3_3,sinc3_3,intel3_3,fun3_3,amb3_3,attr5_3,sinc5_3,intel5_3,fun5_3,amb5_3
157,16,0,7,171,0,0.51,29,2,19.57,10.87,19.57,19.57,19.57,10.87,1,9.00,8.00,9.00,9.00,10.00,5.00,9.00,6.00,2,28,Business, marketing,8.00,,4,5,38,832.00,1,6,1,Brand Management,6,23.26,16.28,13.95,16.28,13.95,16.28,7,8,9,8,9,,,,,,0,5.00,7.00,7.00,6.00,7.00,5.00,6.00,6.00,0,2.00,14.58,16.67,16.67,16.67,18.75,16.67,7.00,8.00,8.00,9,9,2,,,,,,,14.58,16.67,16.67,18.75,18.75,14.58,8,8,8,7,7,8,21.95,14.63,14.63,17.07,14.63,17.07,7,8,8,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,16,0,7,172,0,0.36,27,2,17.78,17.78,22.22,20.00,15.56,6.67,1,8.00,5.00,7.00,8.00,9.00,6.00,8.00,4.00,1,28,Business, marketing,8.00,,4,5,38,832.00,1,6,1,Brand Management,6,23.26,16.28,13.95,16.28,13.95,16.28,7,8,9,8,9,,,,,,0,7.00,7.00,7.00,8.00,7.00,7.00,6.00,7.00,0,2.00,14.58,16.67,16.67,16.67,18.75,16.67,7.00,8.00,8.00,9,9,2,,,,,,,14.58,16.67,16.67,18.75,18.75,14.58,8,8,8,7,7,8,21.95,14.63,14.63,17.07,14.63,17.07,7,8,8,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,16,0,7,173,0,0.49,22,2,18.37,18.37,20.41,20.41,16.33,6.12,1,7.00,8.00,8.00,8.00,8.00,7.00,7.00,6.00,2,28,Business, marketing,8.00,,4,5,38,832.00,1,6,1,Brand Management,6,23.26,16.28,13.95,16.28,13.95,16.28,7,8,9,8,9,,,,,,0,5.00,6.00,5.00,6.00,5.00,6.00,3.00,7.00,0,2.00,14.58,16.67,16.67,16.67,18.75,16.67,7.00,8.00,8.00,9,9,2,,,,,,,14.58,16.67,16.67,18.75,18.75,14.58,8,8,8,7,7,8,21.95,14.63,14.63,17.07,14.63,17.07,7,8,8,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,1,1,7,142,0,0.35,24,2,14.29,14.29,21.43,21.43,19.05,9.52,0,4.00,5.00,6.00,4.00,6.00,4.00,4.00,9.00,2,23,physics (astrophysics),10.00,,2,3,37,248.00,4,6,2,physicist, probably academia,8,15.22,19.57,19.57,19.57,8.70,17.39,7,9,7,9,6,,,,,,1,10.00,8.00,8.00,7.00,7.00,5.00,9.00,5.00,0,4.00,20.93,16.28,18.60,18.60,11.63,13.95,6.00,8.00,9.00,7,6,8,,,,,,,17.78,20.00,20.00,17.78,11.11,13.33,9,8,6,7,5,7,15.22,19.57,19.57,17.39,10.87,17.39,6,9,9,7,6,,,,,0,16.28,18.60,18.60,16.28,11.63,18.60,,,,,,,9,7,7,9,7,7,8,8,8,9,7,,7,8,9,8,7,,,
158,1,1,7,143,0,0.34,33,2,8.33,20.83,20.83,14.58,16.67,18.75,0,5.00,6.00,8.00,6.00,7.00,,5.00,5.00,2,23,physics (astrophysics),10.00,,2,3,37,248.00,4,6,2,physicist, probably academia,8,15.22,19.57,19.57,19.57,8.70,17.39,7,9,7,9,6,,,,,,1,6.00,8.00,9.00,6.00,8.00,7.00,7.00,5.00,0,4.00,20.93,16.28,18.60,18.60,11.63,13.95,6.00,8.00,9.00,7,6,8,,,,,,,17.78,20.00,20.00,17.78,11.11,13.33,9,8,6,7,5,7,15.22,19.57,19.57,17.39,10.87,17.39,6,9,9,7,6,,,,,0,16.28,18.60,18.60,16.28,11.63,18.60,,,,,,,9,7,7,9,7,7,8,8,8,9,7,,7,8,9,8,7,,,
158,1,1,7,144,0,-0.40,23,2,16.00,16.00,16.00,18.00,18.00,16.00,0,4.00,6.00,7.00,4.00,7.00,4.00,4.00,7.00,2,23,physics (astrophysics),10.00,,2,3,37,248.00,4,6,2,physicist, probably academia,8,15.22,19.57,19.57,19.57,8.70,17.39,7,9,7,9,6,,,,,,1,9.00,9.00,9.00,7.00,7.00,8.00,9.00,7.00,0,4.00,20.93,16.28,18.60,18.60,11.63,13.95,6.00,8.00,9.00,7,6,8,,,,,,,17.78,20.00,20.00,17.78,11.11,13.33,9,8,6,7,5,7,15.22,19.57,19.57,17.39,10.87,17.39,6,9,9,7,6,,,,,0,16.28,18.60,18.60,16.28,11.63,18.60,,,,,,,9,7,7,9,7,7,8,8,8,9,7,,7,8,9,8,7,,,
158,1,1,7,145,0,0.42,24,2,11.36,18.18,22.73,18.18,11.36,18.18,0,7.00,10.00,10.00,7.00,9.00,8.00,8.00,5.00,2,23,physics (astrophysics),10.00,,2,3,37,248.00,4,6,2,physicist, probably academia,8,15.22,19.57,19.57,19.57,8.70,17.39,7,9,7,9,6,,,,,,1,9.00,8.00,9.00,7.00,7.00,8.00,9.00,6.00,0,4.00,20.93,16.28,18.60,18.60,11.63,13.95,6.00,8.00,9.00,7,6,8,,,,,,,17.78,20.00,20.00,17.78,11.11,13.33,9,8,6,7,5,7,15.22,19.57,19.57,17.39,10.87,17.39,6,9,9,7,6,,,,,0,16.28,18.60,18.60,16.28,11.63,18.60,,,,,,,9,7,7,9,7,7,8,8,8,9,7,,7,8,9,8,7,,,
158,1,1,7,146,0,0.26,36,2,18.18,18.18,18.18,18.18,13.64,13.64,0,4.00,6.00,8.00,,,,4.00,3.00,2,23,physics (astrophysics),10.00,,2,3,37,248.00,4,6,2,physicist, probably academia,8,15.22,19.57,19.57,19.57,8.70,17.39,7,9,7,9,6,,,,,,1,8.00,9.00,8.00,7.00,7.00,8.00,9.00,5.00,0,4.00,20.93,16.28,18.60,18.60,11.63,13.95,6.00,8.00,9.00,7,6,8,,,,,,,17.78,20.00,20.00,17.78,11.11,13.33,9,8,6,7,5,7,15.22,19.57,19.57,17.39,10.87,17.39,6,9,9,7,6,,,,,0,16.28,18.60,18.60,16.28,11.63,18.60,,,,,,,9,7,7,9,7,7,8,8,8,9,7,,7,8,9,8,7,,,
158,1,1,7,147,0,-0.15,26,4,18.00,18.00,20.00,18.00,16.00,10.00,0,5.00,5.00,8.00,5.00,5.00,5.00,5.00,4.00,2,23,physics (astrophysics),10.00,,2,3,37,248.00,4,6,2,physicist, probably academia,8,15.22,19.57,19.57,19.57,8.70,17.39,7,9,7,9,6,,,,,,1,9.00,7.00,7.00,9.00,8.00,6.00,8.00,4.00,0,4.00,20.93,16.28,18.60,18.60,11.63,13.95,6.00,8.00,9.00,7,6,8,,,,,,,17.78,20.00,20.00,17.78,11.11,13.33,9,8,6,7,5,7,15.22,19.57,19.57,17.39,10.87,17.39,6,9,9,7,6,,,,,0,16.28,18.60,18.60,16.28,11.63,18.60,,,,,,,9,7,7,9,7,7,8,8,8,9,7,,7,8,9,8,7,,,
158,1,1,7,148,0,0.11,27,4,15.09,16.98,16.98,18.87,18.87,13.21,0,4.00,8.00,8.00,2.00,6.00,1.00,1.00,1.00,2,23,physics (astrophysics),10.00,,2,3,37,248.00,4,6,2,physicist, probably academia,8,15.22,19.57,19.57,19.57,8.70,17.39,7,9,7,9,6,,,,,,1,9.00,8.00,8.00,7.00,7.00,7.00,8.00,5.00,0,4.00,20.93,16.28,18.60,18.60,11.63,13.95,6.00,8.00,9.00,7,6,8,,,,,,,17.78,20.00,20.00,17.78,11.11,13.33,9,8,6,7,5,7,15.22,19.57,19.57,17.39,10.87,17.39,6,9,9,7,6,,,,,0,16.28,18.60,18.60,16.28,11.63,18.60,,,,,,,9,7,7,9,7,7,8,8,8,9,7,,7,8,9,8,7,,,
158,1,1,7,149,0,0.19,28,2,8.51,19.15,19.15,19.15,19.15,14.89,0,6.00,7.00,7.00,4.00,7.00,,5.00,6.00,2,23,physics (astrophysics),10.00,,2,3,37,248.00,4,6,2,physicist, probably academia,8,15.22,19.57,19.57,19.57,8.70,17.39,7,9,7,9,6,,,,,,1,9.00,9.00,9.00,8.00,7.00,6.00,8.00,5.00,0,4.00,20.93,16.28,18.60,18.60,11.63,13.95,6.00,8.00,9.00,7,6,8,,,,,,,17.78,20.00,20.00,17.78,11.11,13.33,9,8,6,7,5,7,15.22,19.57,19.57,17.39,10.87,17.39,6,9,9,7,6,,,,,0,16.28,18.60,18.60,16.28,11.63,18.60,,,,,,,9,7,7,9,7,7,8,8,8,9,7,,7,8,9,8,7,,,
158,1,1,7,150,0,0.31,31,2,12.00,20.00,20.00,20.00,14.00,14.00,0,5.00,5.00,8.00,6.00,9.00,,5.00,4.00,2,23,physics (astrophysics),10.00,,2,3,37,248.00,4,6,2,physicist, probably academia,8,15.22,19.57,19.57,19.57,8.70,17.39,7,9,7,9,6,,,,,,1,10.00,8.00,9.00,7.00,7.00,7.00,9.00,5.00,0,4.00,20.93,16.28,18.60,18.60,11.63,13.95,6.00,8.00,9.00,7,6,8,,,,,,,17.78,20.00,20.00,17.78,11.11,13.33,9,8,6,7,5,7,15.22,19.57,19.57,17.39,10.87,17.39,6,9,9,7,6,,,,,0,16.28,18.60,18.60,16.28,11.63,18.60,,,,,,,9,7,7,9,7,7,8,8,8,9,7,,7,8,9,8,7,,,
158,1,1,7,151,0,0.24,28,2,14.55,16.36,18.18,18.18,16.36,16.36,0,4.00,5.00,5.00,1.00,3.00,1.00,2.00,3.00,2,23,physics (astrophysics),10.00,,2,3,37,248.00,4,6,2,physicist, probably academia,8,15.22,19.57,19.57,19.57,8.70,17.39,7,9,7,9,6,,,,,,1,10.00,8.00,8.00,9.00,7.00,6.00,9.00,4.00,0,4.00,20.93,16.28,18.60,18.60,11.63,13.95,6.00,8.00,9.00,7,6,8,,,,,,,17.78,20.00,20.00,17.78,11.11,13.33,9,8,6,7,5,7,15.22,19.57,19.57,17.39,10.87,17.39,6,9,9,7,6,,,,,0,16.28,18.60,18.60,16.28,11.63,18.60,,,,,,,9,7,7,9,7,7,8,8,8,9,7,,7,8,9,8,7,,,
158,1,1,7,152,0,0.51,27,4,14.00,20.00,20.00,14.00,18.00,14.00,0,6.00,7.00,7.00,6.00,8.00,6.00,6.00,6.00,2,23,physics (astrophysics),10.00,,2,3,37,248.00,4,6,2,physicist, probably academia,8,15.22,19.57,19.57,19.57,8.70,17.39,7,9,7,9,6,,,,,,1,9.00,9.00,8.00,7.00,7.00,6.00,8.00,4.00,0,4.00,20.93,16.28,18.60,18.60,11.63,13.95,6.00,8.00,9.00,7,6,8,,,,,,,17.78,20.00,20.00,17.78,11.11,13.33,9,8,6,7,5,7,15.22,19.57,19.57,17.39,10.87,17.39,6,9,9,7,6,,,,,0,16.28,18.60,18.60,16.28,11.63,18.60,,,,,,,9,7,7,9,7,7,8,8,8,9,7,,7,8,9,8,7,,,
158,1,1,7,153,0,0.22,28,4,9.76,19.51,19.51,14.63,19.51,17.07,0,6.00,6.00,8.00,6.00,,,5.00,5.00,2,23,physics (astrophysics),10.00,,2,3,37,248.00,4,6,2,physicist, probably academia,8,15.22,19.57,19.57,19.57,8.70,17.39,7,9,7,9,6,,,,,,1,7.00,9.00,8.00,6.00,7.00,6.00,7.00,5.00,0,4.00,20.93,16.28,18.60,18.60,11.63,13.95,6.00,8.00,9.00,7,6,8,,,,,,,17.78,20.00,20.00,17.78,11.11,13.33,9,8,6,7,5,7,15.22,19.57,19.57,17.39,10.87,17.39,6,9,9,7,6,,,,,0,16.28,18.60,18.60,16.28,11.63,18.60,,,,,,,9,7,7,9,7,7,8,8,8,9,7,,7,8,9,8,7,,,
158,1,1,7,154,0,-0.26,27,2,15.38,17.31,17.31,17.31,17.31,15.38,0,5.00,8.00,10.00,5.00,8.00,7.00,5.00,5.00,2,23,physics (astrophysics),10.00,,2,3,37,248.00,4,6,2,physicist, probably academia,8,15.22,19.57,19.57,19.57,8.70,17.39,7,9,7,9,6,,,,,,1,9.00,9.00,7.00,8.00,7.00,6.00,8.00,4.00,0,4.00,20.93,16.28,18.60,18.60,11.63,13.95,6.00,8.00,9.00,7,6,8,,,,,,,17.78,20.00,20.00,17.78,11.11,13.33,9,8,6,7,5,7,15.22,19.57,19.57,17.39,10.87,17.39,6,9,9,7,6,,,,,0,16.28,18.60,18.60,16.28,11.63,18.60,,,,,,,9,7,7,9,7,7,8,8,8,9,7,,7,8,9,8,7,,,
158,1,1,7,155,0,0.24,27,2,15.09,18.87,18.87,16.98,16.98,13.21,0,2.00,6.00,7.00,2.00,7.00,2.00,2.00,5.00,2,23,physics (astrophysics),10.00,,2,3,37,248.00,4,6,2,physicist, probably academia,8,15.22,19.57,19.57,19.57,8.70,17.39,7,9,7,9,6,,,,,,1,10.00,9.00,9.00,8.00,7.00,7.00,9.00,6.00,0,4.00,20.93,16.28,18.60,18.60,11.63,13.95,6.00,8.00,9.00,7,6,8,,,,,,,17.78,20.00,20.00,17.78,11.11,13.33,9,8,6,7,5,7,15.22,19.57,19.57,17.39,10.87,17.39,6,9,9,7,6,,,,,0,16.28,18.60,18.60,16.28,11.63,18.60,,,,,,,9,7,7,9,7,7,8,8,8,9,7,,7,8,9,8,7,,,
158,1,1,7,156,0,0.49,30,1,14.00,18.00,16.00,18.00,18.00,16.00,0,4.00,7.00,10.00,3.00,10.00,3.00,3.00,3.00,2,23,physics (astrophysics),10.00,,2,3,37,248.00,4,6,2,physicist, probably academia,8,15.22,19.57,19.57,19.57,8.70,17.39,7,9,7,9,6,,,,,,1,9.00,8.00,8.00,8.00,7.00,6.00,8.00,5.00,0,4.00,20.93,16.28,18.60,18.60,11.63,13.95,6.00,8.00,9.00,7,6,8,,,,,,,17.78,20.00,20.00,17.78,11.11,13.33,9,8,6,7,5,7,15.22,19.57,19.57,17.39,10.87,17.39,6,9,9,7,6,,,,,0,16.28,18.60,18.60,16.28,11.63,18.60,,,,,,,9,7,7,9,7,7,8,8,8,9,7,,7,8,9,8,7,,,
158,1,1,7,157,0,-0.14,28,4,14.29,16.33,16.33,18.37,18.37,16.33,0,2.00,3.00,3.00,2.00,3.00,1.00,1.00,3.00,2,23,physics (astrophysics),10.00,,2,3,37,248.00,4,6,2,physicist, probably academia,8,15.22,19.57,19.57,19.57,8.70,17.39,7,9,7,9,6,,,,,,1,9.00,8.00,8.00,7.00,6.00,5.00,7.00,4.00,0,4.00,20.93,16.28,18.60,18.60,11.63,13.95,6.00,8.00,9.00,7,6,8,,,,,,,17.78,20.00,20.00,17.78,11.11,13.33,9,8,6,7,5,7,15.22,19.57,19.57,17.39,10.87,17.39,6,9,9,7,6,,,,,0,16.28,18.60,18.60,16.28,11.63,18.60,,,,,,,9,7,7,9,7,7,8,8,8,9,7,,7,8,9,8,7,,,
159,2,1,7,142,1,-0.57,24,2,14.29,14.29,21.43,21.43,19.05,9.52,1,5.00,10.00,9.00,8.00,7.00,5.00,9.00,9.00,2,28,Physics,10.00,,2,7,,1,6,2,Academic,5,14.81,18.52,18.52,16.67,14.81,16.67,5,9,8,9,7,,,,,,1,7.00,7.00,7.00,6.00,,4.00,7.00,5.00,0,3.00,17.02,21.28,19.15,14.89,14.89,12.77,6.00,9.00,9.00,8,8,8,,,,,,,16.67,18.75,18.75,16.67,14.58,14.58,9,8,6,9,5,7,15.38,19.23,17.31,15.38,17.31,15.38,7,9,9,8,8,,,,,0,14.29,18.37,18.37,18.37,16.33,14.29,,,,,,,9,7,7,8,7,8,9,9,7,8,9,,6,12,9,8,9,,,,,
159,2,1,7,143,0,0.55,33,2,8.33,20.83,20.83,14.58,16.67,18.75,0,4.00,6.00,8.00,5.00,,5.00,5.00,5.00,2,28,Physics,10.00,,2,7,,1,6,2,Academic,5,14.81,18.52,18.52,16.67,14.81,16.67,5,9,8,9,7,,,,,,0,5.00,7.00,7.00,5.00,4.00,4.00,5.00,5.00,0,3.00,17.02,21.28,19.15,14.89,14.89,12.77,6.00,9.00,9.00,8,8,8,,,,,,,16.67,18.75,18.75,16.67,14.58,14.58,9,8,6,9,5,7,15.38,19.23,17.31,15.38,17.31,15.38,7,9,9,8,8,,,,,0,14.29,18.37,18.37,18.37,16.33,14.29,,,,,,,9,7,7,8,7,8,9,9,7,8,9,,6,12,9,8,9,,,,,
159,2,1,7,144,0,0.32,23,2,16.00,16.00,16.00,18.00,18.00,16.00,0,4.00,7.00,8.00,5.00,7.00,4.00,4.00,8.00,2,28,Physics,10.00,,2,7,,1,6,2,Academic,5,14.81,18.52,18.52,16.67,14.81,16.67,5,9,8,9,7,,,,,,1,8.00,8.00,8.00,8.00,7.00,9.00,9.00,7.00,0,3.00,17.02,21.28,19.15,14.89,14.89,12.77,6.00,9.00,9.00,8,8,8,,,,,,,16.67,18.75,18.75,16.67,14.58,14.58,9,8,6,9,5,7,15.38,19.23,17.31,15.38,17.31,15.38,7,9,9,8,8,,,,,0,14.29,18.37,18.37,18.37,16.33,14.29,,,,,,,9,7,7,8,7,8,9,9,7,8,9,,6,12,9,8,9,,,,,
159,2,1,7,145,0,0.68,24,2,11.36,18.18,22.73,18.18,11.36,18.18,0,7.00,10.00,10.00,10.00,10.00,8.00,8.00,5.00,2,28,Physics,10.00,,2,7,,1,6,2,Academic,5,14.81,18.52,18.52,16.67,14.81,16.67,5,9,8,9,7,,,,,,1,8.00,8.00,8.00,7.00,7.00,9.00,8.00,6.00,0,3.00,17.02,21.28,19.15,14.89,14.89,12.77,6.00,9.00,9.00,8,8,8,,,,,,,16.67,18.75,18.75,16.67,14.58,14.58,9,8,6,9,5,7,15.38,19.23,17.31,15.38,17.31,15.38,7,9,9,8,8,,,,,0,14.29,18.37,18.37,18.37,16.33,14.29,,,,,,,9,7,7,8,7,8,9,9,7,8,9,,6,12,9,8,9,,,,,
159,2,1,7,146,0,0.68,36,2,18.18,18.18,18.18,18.18,13.64,13.64,0,5.00,7.00,10.00,8.00,,,7.00,5.00,2,28,Physics,10.00,,2,7,,1,6,2,Academic,5,14.81,18.52,18.52,16.67,14.81,16.67,5,9,8,9,7,,,,,,0,6.00,8.00,8.00,5.00,6.00,,5.00,3.00,0,3.00,17.02,21.28,19.15,14.89,14.89,12.77,6.00,9.00,9.00,8,8,8,,,,,,,16.67,18.75,18.75,16.67,14.58,14.58,9,8,6,9,5,7,15.38,19.23,17.31,15.38,17.31,15.38,7,9,9,8,8,,,,,0,14.29,18.37,18.37,18.37,16.33,14.29,,,,,,,9,7,7,8,7,8,9,9,7,8,9,,6,12,9,8,9,,,,,
159,2,1,7,147,0,0.55,26,4,18.00,18.00,20.00,18.00,16.00,10.00,0,5.00,6.00,8.00,5.00,5.00,4.00,5.00,4.00,2,28,Physics,10.00,,2,7,,1,6,2,Academic,5,14.81,18.52,18.52,16.67,14.81,16.67,5,9,8,9,7,,,,,,0,6.00,6.00,6.00,6.00,6.00,3.00,5.00,4.00,0,3.00,17.02,21.28,19.15,14.89,14.89,12.77,6.00,9.00,9.00,8,8,8,,,,,,,16.67,18.75,18.75,16.67,14.58,14.58,9,8,6,9,5,7,15.38,19.23,17.31,15.38,17.31,15.38,7,9,9,8,8,,,,,0,14.29,18.37,18.37,18.37,16.33,14.29,,,,,,,9,7,7,8,7,8,9,9,7,8,9,,6,12,9,8,9,,,,,
159,2,1,7,148,0,0.72,27,4,15.09,16.98,16.98,18.87,18.87,13.21,0,3.00,8.00,8.00,2.00,7.00,1.00,2.00,1.00,2,28,Physics,10.00,,2,7,,1,6,2,Academic,5,14.81,18.52,18.52,16.67,14.81,16.67,5,9,8,9,7,,,,,,0,7.00,6.00,6.00,5.00,5.00,,6.00,4.00,0,3.00,17.02,21.28,19.15,14.89,14.89,12.77,6.00,9.00,9.00,8,8,8,,,,,,,16.67,18.75,18.75,16.67,14.58,14.58,9,8,6,9,5,7,15.38,19.23,17.31,15.38,17.31,15.38,7,9,9,8,8,,,,,0,14.29,18.37,18.37,18.37,16.33,14.29,,,,,,,9,7,7,8,7,8,9,9,7,8,9,,6,12,9,8,9,,,,,
159,2,1,7,149,0,0.65,28,2,8.51,19.15,19.15,19.15,19.15,14.89,0,4.00,7.00,8.00,4.00,6.00,7.00,4.00,8.00,2,28,Physics,10.00,,2,7,,1,6,2,Academic,5,14.81,18.52,18.52,16.67,14.81,16.67,5,9,8,9,7,,,,,,1,8.00,9.00,7.00,7.00,7.00,6.00,7.00,6.00,0,3.00,17.02,21.28,19.15,14.89,14.89,12.77,6.00,9.00,9.00,8,8,8,,,,,,,16.67,18.75,18.75,16.67,14.58,14.58,9,8,6,9,5,7,15.38,19.23,17.31,15.38,17.31,15.38,7,9,9,8,8,,,,,0,14.29,18.37,18.37,18.37,16.33,14.29,,,,,,,9,7,7,8,7,8,9,9,7,8,9,,6,12,9,8,9,,,,,
159,2,1,7,150,0,0.23,31,2,12.00,20.00,20.00,20.00,14.00,14.00,0,5.00,8.00,10.00,8.00,8.00,,7.00,,2,28,Physics,10.00,,2,7,,1,6,2,Academic,5,14.81,18.52,18.52,16.67,14.81,16.67,5,9,8,9,7,,,,,,1,8.00,9.00,9.00,8.00,8.00,5.00,8.00,7.00,0,3.00,17.02,21.28,19.15,14.89,14.89,12.77,6.00,9.00,9.00,8,8,8,,,,,,,16.67,18.75,18.75,16.67,14.58,14.58,9,8,6,9,5,7,15.38,19.23,17.31,15.38,17.31,15.38,7,9,9,8,8,,,,,0,14.29,18.37,18.37,18.37,16.33,14.29,,,,,,,9,7,7,8,7,8,9,9,7,8,9,,6,12,9,8,9,,,,,
159,2,1,7,151,0,0.60,28,2,14.55,16.36,18.18,18.18,16.36,16.36,0,3.00,7.00,7.00,4.00,6.00,5.00,6.00,4.00,2,28,Physics,10.00,,2,7,,1,6,2,Academic,5,14.81,18.52,18.52,16.67,14.81,16.67,5,9,8,9,7,,,,,,1,8.00,8.00,7.00,7.00,7.00,,7.00,4.00,0,3.00,17.02,21.28,19.15,14.89,14.89,12.77,6.00,9.00,9.00,8,8,8,,,,,,,16.67,18.75,18.75,16.67,14.58,14.58,9,8,6,9,5,7,15.38,19.23,17.31,15.38,17.31,15.38,7,9,9,8,8,,,,,0,14.29,18.37,18.37,18.37,16.33,14.29,,,,,,,9,7,7,8,7,8,9,9,7,8,9,,6,12,9,8,9,,,,,
159,2,1,7,152,0,0.58,27,4,14.00,20.00,20.00,14.00,18.00,14.00,0,4.00,6.00,5.00,4.00,,,5.00,6.00,2,28,Physics,10.00,,2,7,,1,6,2,Academic,5,14.81,18.52,18.52,16.67,14.81,16.67,5,9,8,9,7,,,,,,0,7.00,7.00,7.00,5.00,,3.00,5.00,5.00,0,3.00,17.02,21.28,19.15,14.89,14.89,12.77,6.00,9.00,9.00,8,8,8,,,,,,,16.67,18.75,18.75,16.67,14.58,14.58,9,8,6,9,5,7,15.38,19.23,17.31,15.38,17.31,15.38,7,9,9,8,8,,,,,0,14.29,18.37,18.37,18.37,16.33,14.29,,,,,,,9,7,7,8,7,8,9,9,7,8,9,,6,12,9,8,9,,,,,
159,2,1,7,153,1,0.44,28,4,9.76,19.51,19.51,14.63,19.51,17.07,1,5.00,5.00,6.00,8.00,,5.00,5.00,5.00,2,28,Physics,10.00,,2,7,,1,6,2,Academic,5,14.81,18.52,18.52,16.67,14.81,16.67,5,9,8,9,7,,,,,,1,7.00,7.00,7.00,6.00,6.00,5.00,7.00,8.00,0,3.00,17.02,21.28,19.15,14.89,14.89,12.77,6.00,9.00,9.00,8,8,8,,,,,,,16.67,18.75,18.75,16.67,14.58,14.58,9,8,6,9,5,7,15.38,19.23,17.31,15.38,17.31,15.38,7,9,9,8,8,,,,,0,14.29,18.37,18.37,18.37,16.33,14.29,,,,,,,9,7,7,8,7,8,9,9,7,8,9,,6,12,9,8,9,,,,,
159,2,1,7,154,0,0.46,27,2,15.38,17.31,17.31,17.31,17.31,15.38,0,6.00,8.00,9.00,8.00,9.00,5.00,7.00,5.00,2,28,Physics,10.00,,2,7,,1,6,2,Academic,5,14.81,18.52,18.52,16.67,14.81,16.67,5,9,8,9,7,,,,,,1,7.00,8.00,7.00,7.00,8.00,6.00,7.00,6.00,0,3.00,17.02,21.28,19.15,14.89,14.89,12.77,6.00,9.00,9.00,8,8,8,,,,,,,16.67,18.75,18.75,16.67,14.58,14.58,9,8,6,9,5,7,15.38,19.23,17.31,15.38,17.31,15.38,7,9,9,8,8,,,,,0,14.29,18.37,18.37,18.37,16.33,14.29,,,,,,,9,7,7,8,7,8,9,9,7,8,9,,6,12,9,8,9,,,,,
159,2,1,7,155,0,0.59,27,2,15.09,18.87,18.87,16.98,16.98,13.21,0,1.00,4.00,6.00,3.00,6.00,2.00,1.00,3.00,2,28,Physics,10.00,,2,7,,1,6,2,Academic,5,14.81,18.52,18.52,16.67,14.81,16.67,5,9,8,9,7,,,,,,1,7.00,9.00,8.00,7.00,5.00,,7.00,4.00,0,3.00,17.02,21.28,19.15,14.89,14.89,12.77,6.00,9.00,9.00,8,8,8,,,,,,,16.67,18.75,18.75,16.67,14.58,14.58,9,8,6,9,5,7,15.38,19.23,17.31,15.38,17.31,15.38,7,9,9,8,8,,,,,0,14.29,18.37,18.37,18.37,16.33,14.29,,,,,,,9,7,7,8,7,8,9,9,7,8,9,,6,12,9,8,9,,,,,
159,2,1,7,156,0,0.40,30,1,14.00,18.00,16.00,18.00,18.00,16.00,0,3.00,10.00,10.00,6.00,10.00,3.00,3.00,3.00,2,28,Physics,10.00,,2,7,,1,6,2,Academic,5,14.81,18.52,18.52,16.67,14.81,16.67,5,9,8,9,7,,,,,,0,6.00,7.00,7.00,5.00,5.00,,5.00,3.00,0,3.00,17.02,21.28,19.15,14.89,14.89,12.77,6.00,9.00,9.00,8,8,8,,,,,,,16.67,18.75,18.75,16.67,14.58,14.58,9,8,6,9,5,7,15.38,19.23,17.31,15.38,17.31,15.38,7,9,9,8,8,,,,,0,14.29,18.37,18.37,18.37,16.33,14.29,,,,,,,9,7,7,8,7,8,9,9,7,8,9,,6,12,9,8,9,,,,,
